"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"13","13","13","16","14","15","15","14","15","18","15","15","15","18","15","16","15","14","17","18","14","15","15","18","14","15","11","17","14","18","14","17","14","18","15","14","15","18","16","13"
,"11","13","13","16","14","15","15","13","15","18","15","15","14","17","15","14","13","14","16","17","14","14","15","17","14","15","11","17","12","18","14","17","14","18","15","14","15","18","16","13"
,"11","13","13","15","14","15","15","13","15","17","15","15","13","17","15","14","13","14","15","17","14","14","15","16","14","15","11","17","12","17","14","17","14","18","15","14","15","17","16","13"
,"11","13","13","15","14","15","15","12","15","17","15","15","13","16","14","14","13","13","15","17","14","14","15","16","14","15","11","17","12","16","14","17","14","18","15","14","15","17","16","13"
,"11","13","12","15","14","15","15","12","15","17","15","15","13","16","14","14","13","13","15","17","13","14","15","16","13","15","11","17","12","16","13","17","13","18","14","14","14","17","13","13"
,"11","13","12","14","14","15","14","12","15","17","15","15","13","16","14","14","13","13","15","17","13","14","15","16","13","15","11","17","12","16","13","17","13","18","14","13","14","17","12","13"
,"11","13","12","14","14","15","14","12","13","17","15","14","12","16","14","14","13","13","14","17","13","13","15","15","13","15","11","16","12","16","12","17","13","17","14","13","14","17","12","13"
,"11","13","12","14","14","15","13","11","13","17","14","14","12","16","13","14","13","13","13","17","13","12","15","15","13","15","11","16","11","16","11","17","13","17","14","13","14","16","11","13"
,"10","13","12","14","14","15","13","11","12","17","14","14","12","16","13","13","13","13","13","17","13","12","15","15","13","15","11","16","11","16","11","17","12","17","14","13","14","15","11","13"
,"10","13","12","14","14","14","11","11","12","17","14","14","12","16","12","13","13","12","13","17","13","12","14","15","13","15","11","15","10","16","11","17","10","17","14","13","14","15","11","13"
,"10","13","12","14","14","14","11","11","11","17","14","13","12","16","12","13","12","12","13","17","13","12","13","15","12","14","11","15","10","16","11","17","9","17","14","13","14","14","11","13"
,"10","13","12","14","14","14","11","11","11","17","14","12","12","16","12","13","12","12","13","17","12","11","13","15","12","14","11","15","10","16","11","17","8","17","13","13","13","13","11","13"
,"10","13","12","14","14","14","11","11","10","17","14","12","12","16","12","13","12","12","12","17","12","10","13","15","12","13","11","15","10","16","11","17","8","17","13","13","13","12","10","13"
,"10","13","12","14","12","14","11","11","10","17","14","12","10","16","12","13","12","12","12","17","12","9","13","14","12","13","10","15","10","16","11","17","8","17","13","13","13","11","9","13"
,"10","12","12","14","12","14","11","10","10","17","14","12","10","16","12","13","12","12","12","17","12","9","13","13","12","13","10","15","10","16","11","16","8","16","13","13","13","11","9","13"
,"9","12","12","14","12","14","11","10","10","17","14","12","10","16","12","13","12","12","11","17","12","9","13","13","12","13","10","15","8","16","11","16","8","16","13","13","12","11","9","13"
,"9","12","12","14","10","13","11","9","10","17","14","12","9","16","12","13","12","12","11","17","12","9","13","12","10","13","10","15","7","16","11","16","8","15","13","13","12","11","8","13"
,"9","12","12","14","10","13","11","9","10","17","14","12","9","16","12","13","12","12","11","17","11","9","13","12","10","13","10","15","7","16","10","16","8","15","13","13","12","10","8","13"
,"9","12","12","14","10","13","11","9","10","17","13","12","8","16","12","13","12","12","11","17","11","8","13","12","10","13","10","15","7","16","10","15","8","15","13","13","12","10","7","13"
,"9","12","12","14","10","13","11","9","10","17","13","12","8","16","12","13","12","12","11","17","11","8","13","12","10","13","10","15","7","16","10","15","8","15","13","13","11","10","7","13"
,"9","12","12","14","10","13","11","9","10","17","13","12","8","16","12","13","11","12","11","17","11","8","13","12","10","13","10","14","7","16","10","15","8","15","13","13","11","10","7","13"
,"9","12","12","14","10","13","11","9","10","17","13","12","8","16","12","13","11","12","10","17","11","8","13","12","8","13","10","14","7","16","9","15","8","15","13","13","10","10","7","13"
,"9","12","12","14","10","13","11","9","10","17","13","11","8","16","12","13","11","12","10","17","11","8","13","12","8","13","9","14","7","16","9","15","8","15","13","13","10","10","7","13"
,"9","12","12","14","9","13","11","9","10","17","13","11","8","16","12","13","11","12","10","17","11","8","13","12","8","13","9","14","7","16","9","15","8","15","13","12","9","10","7","13"
,"9","12","12","14","9","13","11","9","10","16","13","11","8","16","12","13","11","12","10","16","11","8","13","12","8","13","9","14","7","16","9","15","8","15","12","12","9","10","7","13"
,"8","12","12","14","9","13","9","9","10","16","13","11","8","16","12","13","10","12","10","16","11","8","13","12","8","12","9","14","7","16","9","15","8","15","11","12","9","10","7","13"
,"8","12","12","14","9","13","9","9","10","16","13","11","7","16","12","13","9","12","10","16","11","8","13","12","8","12","9","14","7","15","9","15","8","15","11","12","9","9","7","13"
,"8","12","12","14","8","13","8","9","10","16","13","11","7","16","12","13","9","12","10","15","10","8","13","12","8","12","9","14","7","15","9","15","8","15","11","12","9","9","7","13"
,"8","12","11","14","7","13","6","9","9","16","12","11","6","16","12","13","9","12","10","14","10","8","13","11","8","12","9","14","7","15","9","15","8","15","11","12","9","9","7","12"
,"8","12","10","14","7","13","6","9","9","16","12","11","6","16","12","12","9","12","10","14","9","8","13","11","8","12","8","14","7","15","9","15","8","15","11","12","8","9","7","12"
,"7","12","10","14","7","13","6","9","9","16","12","11","6","16","12","12","9","12","9","14","9","8","13","11","8","12","8","14","7","15","9","15","8","15","11","12","8","9","7","12"
,"7","12","10","14","7","13","6","9","9","16","12","11","6","16","12","12","9","12","9","14","9","8","13","11","8","12","8","14","7","15","9","15","8","15","11","12","8","8","7","12"
,"7","12","10","14","7","13","6","9","9","16","12","11","5","16","12","12","9","12","9","14","9","8","12","11","7","12","8","14","6","15","9","15","8","14","11","12","8","8","7","11"
,"7","12","10","13","7","13","6","9","9","16","12","10","5","16","12","12","9","12","9","13","9","8","12","11","6","12","8","14","6","15","9","15","8","14","11","12","8","8","7","11"
,"7","12","10","13","7","13","6","9","9","16","12","10","5","16","12","12","9","12","8","13","9","8","12","11","5","12","8","14","6","15","9","15","8","14","11","12","8","8","7","11"
,"7","12","10","12","7","13","6","9","9","16","12","10","5","16","11","12","8","12","8","13","9","8","12","11","5","12","8","14","6","15","9","15","8","14","11","12","8","8","7","11"
,"7","12","10","12","7","12","6","9","9","16","12","10","5","16","11","12","8","12","8","13","9","8","12","10","5","12","8","14","5","15","9","15","8","14","11","12","8","8","7","11"
,"7","11","10","12","6","12","6","9","9","16","12","10","5","16","11","12","8","11","7","13","9","8","12","10","5","12","8","14","5","15","9","15","8","14","11","12","8","7","7","11"
,"7","11","10","12","6","12","6","9","9","16","12","10","5","16","11","12","8","10","7","13","9","8","12","10","5","12","8","14","5","15","9","15","8","14","11","12","8","7","7","10"
,"7","10","10","12","6","12","6","9","9","16","12","10","5","16","11","12","8","10","7","13","9","8","11","10","5","12","8","14","5","15","9","15","8","14","11","12","8","7","7","10"
,"7","10","10","12","6","11","6","9","9","16","12","10","5","16","11","12","8","10","7","13","9","8","11","10","5","12","7","14","5","15","9","15","8","14","11","12","8","7","7","10"
,"7","10","10","12","6","11","6","9","9","16","12","10","5","16","11","12","8","10","7","13","9","8","10","10","5","12","7","14","5","15","9","15","8","14","11","12","8","7","7","10"
,"7","9","10","12","5","11","6","9","9","15","12","10","4","16","11","12","8","10","7","13","9","8","10","10","5","12","7","14","5","15","9","15","8","14","11","12","8","6","7","10"
,"7","9","10","12","5","11","6","9","9","15","12","10","4","16","10","12","8","10","7","13","9","7","9","10","5","12","7","14","5","15","9","15","7","14","11","12","8","6","6","10"
,"7","9","10","12","5","11","6","9","9","15","12","10","4","16","10","12","8","10","6","13","9","7","8","9","5","12","7","14","5","15","8","15","7","14","11","12","8","6","6","10"
,"7","9","10","12","5","11","6","9","9","15","12","10","4","16","10","11","8","10","6","13","9","7","8","9","5","12","7","14","5","15","8","15","7","14","11","12","8","6","6","10"
,"6","9","10","12","5","11","6","9","9","15","12","10","4","16","10","11","8","10","5","13","9","7","8","9","5","12","6","14","4","15","7","15","7","14","10","12","7","6","6","10"
,"6","9","10","12","5","11","6","9","9","15","12","10","4","16","10","11","8","10","5","13","9","7","8","9","5","12","5","14","4","15","7","15","7","14","10","12","7","6","6","10"
,"6","9","10","12","5","11","6","9","9","15","12","10","4","15","10","11","8","10","5","13","9","7","8","9","5","12","5","14","4","15","7","15","7","14","10","12","7","6","6","10"
,"6","8","9","12","5","11","6","9","9","15","12","10","4","15","10","11","8","10","5","13","9","7","8","9","5","12","4","14","3","15","7","15","7","14","10","12","7","6","6","10"
,"6","8","8","12","5","11","6","9","9","15","12","10","4","15","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","14","10","12","7","6","6","10"
,"6","8","8","12","5","11","6","9","9","15","12","10","4","15","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","14","10","12","7","6","6","10"
,"6","8","8","12","5","11","6","9","9","15","12","10","4","15","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","14","10","12","7","6","6","10"
,"5","8","8","12","5","11","6","9","9","15","12","10","4","14","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","14","10","12","7","6","6","10"
,"5","8","8","12","5","11","6","9","8","15","12","10","4","14","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","14","10","12","7","6","6","10"
,"5","8","8","12","5","11","6","9","8","15","12","10","4","14","10","11","8","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","13","10","11","7","6","6","10"
,"5","8","8","12","5","10","5","9","8","15","12","10","4","14","10","11","7","9","5","13","9","7","8","9","5","12","4","14","1","15","7","15","7","12","10","11","7","6","6","10"
,"5","8","8","12","4","10","5","9","8","15","12","10","4","14","10","11","7","9","5","13","9","7","8","9","5","12","4","14","1","15","7","14","7","12","10","11","7","6","6","10"
,"5","8","8","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","9","5","12","4","14","1","15","7","14","7","12","10","11","7","6","6","10"
,"5","8","8","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","9","5","12","4","14","1","15","7","14","7","12","10","11","7","6","6","10"
,"5","8","7","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","9","5","12","4","14","1","14","7","14","7","12","10","11","7","6","6","10"
,"5","8","7","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","8","5","12","4","14","1","14","7","14","7","11","10","11","7","6","6","10"
,"5","8","6","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","8","5","12","4","14","1","14","7","14","7","11","10","11","7","6","6","10"
,"5","8","6","12","4","10","5","9","8","15","11","10","4","14","10","11","7","9","5","13","9","7","8","8","5","12","4","14","1","13","7","14","6","11","10","11","7","6","6","10"
,"5","8","6","12","4","9","5","9","8","15","11","10","4","14","10","11","7","8","5","13","9","7","7","8","5","11","4","14","1","13","7","13","6","11","10","11","7","6","6","10"
,"5","8","6","12","4","9","5","9","8","15","11","10","4","14","10","11","7","8","4","13","9","7","7","8","5","11","4","14","1","13","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","9","5","9","8","15","11","10","4","14","10","11","7","8","4","13","9","7","7","8","5","11","4","14","1","12","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","9","5","9","8","15","11","10","4","14","10","11","7","8","4","13","9","7","7","8","5","11","4","14","1","12","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","9","5","9","8","15","11","10","4","14","10","11","7","8","4","13","9","7","7","8","4","11","4","14","1","12","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","9","4","9","8","15","11","10","4","14","9","11","7","8","4","13","9","7","7","8","4","11","3","14","1","12","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","9","4","9","8","15","11","10","4","14","9","11","7","8","4","13","9","7","7","8","4","11","3","14","1","12","7","13","6","11","10","11","7","6","5","10"
,"5","8","6","12","4","8","4","9","8","15","11","10","4","14","9","11","7","8","4","13","9","7","7","8","4","11","3","14","1","12","7","13","6","11","10","11","7","5","4","10"
,"5","8","6","12","4","8","4","9","8","15","11","10","4","14","9","11","7","8","4","13","9","7","7","8","4","11","3","14","1","12","7","13","6","11","9","11","7","5","4","10"
,"5","8","6","12","4","8","4","9","8","15","11","10","4","14","8","11","7","7","3","13","9","7","7","8","4","11","3","14","1","12","7","13","6","11","9","11","7","5","4","10"
,"5","8","6","12","4","8","4","9","8","15","11","10","4","14","7","11","7","7","3","13","9","7","7","8","4","11","3","14","1","11","7","13","6","11","9","11","7","5","4","10"
,"5","8","6","11","4","8","4","9","8","15","11","10","4","14","7","11","7","7","3","13","9","7","7","7","4","11","3","14","1","11","7","13","6","11","9","11","7","5","4","10"
,"5","8","6","11","4","8","4","9","8","15","10","10","4","14","7","11","7","7","3","13","9","7","7","7","4","11","3","14","1","11","7","13","6","11","9","11","7","5","4","10"
,"5","8","6","11","4","8","4","9","8","15","10","10","4","14","7","11","7","7","3","13","9","7","7","7","4","11","3","14","1","11","7","13","5","11","9","11","7","5","4","10"
,"5","8","6","11","4","8","4","9","8","15","10","10","4","14","6","11","7","7","3","13","9","7","7","7","4","11","3","14","1","10","7","13","5","10","9","11","7","5","3","10"
,"5","8","6","11","4","8","4","9","8","15","10","10","4","14","6","11","7","7","2","13","9","7","7","7","4","11","3","14","1","10","7","13","5","10","9","11","7","5","3","10"
,"5","8","6","11","4","8","4","9","8","15","10","10","4","14","6","11","7","7","2","13","8","7","7","7","4","11","3","14","1","10","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","10","4","8","4","9","8","15","10","10","4","14","6","11","7","7","2","13","8","7","7","7","4","11","3","14","1","10","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","10","4","8","4","9","8","15","10","10","3","14","6","11","7","7","2","13","8","7","7","7","4","11","3","13","1","9","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","10","10","3","14","6","11","7","6","2","13","8","7","7","7","4","11","3","13","1","9","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","10","10","3","14","6","11","6","6","2","13","8","7","7","6","4","11","3","13","1","9","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","10","10","3","14","6","11","6","6","2","13","7","7","7","6","4","11","3","13","1","9","7","13","5","9","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","10","10","3","14","6","11","6","6","2","12","7","7","7","6","4","11","3","13","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","3","13","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","15","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","2","13","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","13","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","9","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","13","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","9","7","13","5","8","8","10","7","5","3","9"
,"5","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","9","7","13","5","8","8","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","9","7","13","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","8","7","13","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","8","7","13","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","8","7","13","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","8","7","13","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","10","1","12","1","8","7","12","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","8","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","9","1","12","1","8","7","12","5","8","7","10","7","5","3","9"
,"4","8","6","9","4","8","4","8","7","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","9","1","12","1","8","7","12","5","7","7","10","7","5","2","9"
,"4","8","6","9","4","8","4","8","7","14","9","10","3","14","6","11","6","6","2","12","7","7","7","6","4","9","1","12","1","8","7","12","5","7","7","10","7","5","2","9"
,"4","8","6","9","4","8","4","8","7","14","9","10","3","14","6","11","6","6","2","12","7","6","7","6","4","9","1","12","1","8","7","12","5","7","7","10","7","5","2","9"
,"4","8","6","9","4","8","4","8","7","14","8","10","3","14","6","11","6","6","2","12","7","6","7","6","4","9","1","12","1","8","7","12","5","6","7","10","7","5","2","9"
,"4","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","6","6","2","12","7","6","7","6","4","9","1","12","1","8","7","12","5","6","7","10","7","5","2","9"
,"4","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","6","6","2","12","7","6","7","6","4","9","1","12","1","8","7","12","5","6","7","10","6","5","2","9"
,"3","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","6","7","6","4","8","1","12","1","8","7","12","5","6","7","10","6","5","2","9"
,"3","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","6","7","6","4","8","1","12","1","8","7","12","5","6","7","10","6","5","2","9"
,"3","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","6","7","6","4","8","1","12","1","8","7","12","5","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","6","7","6","4","8","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","5","7","5","4","8","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","5","7","5","4","8","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","5","7","5","4","8","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","3","14","6","11","5","6","2","12","7","5","7","5","4","8","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","4","8","7","14","7","10","2","14","6","11","5","6","2","12","7","5","7","5","4","7","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","6","9","4","8","3","8","7","14","7","10","2","14","6","11","5","6","2","12","7","5","7","5","4","7","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","3","8","7","14","7","10","2","13","6","11","5","6","2","12","7","5","7","5","4","7","1","12","1","8","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","3","8","7","14","7","10","2","13","6","11","5","6","2","11","7","5","7","5","4","7","1","12","1","7","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","3","8","7","14","6","10","2","13","6","11","5","6","2","10","7","5","7","5","4","7","1","12","1","7","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","3","8","7","14","6","10","2","13","6","11","5","6","2","10","7","5","7","5","4","7","1","12","1","7","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","3","8","7","14","6","10","2","13","6","11","5","6","2","10","7","5","7","5","4","7","1","12","1","7","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","2","8","7","14","6","10","2","13","6","11","5","6","2","10","7","4","7","5","4","7","1","12","1","7","7","12","3","6","7","10","6","5","2","9"
,"2","8","5","9","4","8","2","8","7","14","6","10","2","13","6","11","5","6","2","10","7","4","7","5","4","7","1","12","1","7","7","12","3","5","7","10","6","5","2","9"
,"2","8","5","9","4","8","2","8","7","14","6","10","2","13","6","11","5","6","2","10","7","4","7","5","4","6","1","12","1","7","7","12","3","5","7","10","6","5","2","9"
,"2","8","5","9","4","8","2","8","7","14","6","10","2","13","6","11","5","6","2","10","7","4","7","5","4","6","1","12","1","7","7","12","3","5","7","10","6","5","2","9"
,"2","7","5","8","4","8","2","8","7","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","5","7","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","5","7","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","5","6","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","5","6","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","5","6","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","11","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","3","4","6","10","6","4","2","9"
,"2","7","5","8","4","8","2","8","6","14","6","10","2","12","6","10","5","6","2","10","6","4","7","5","4","6","1","12","1","7","7","12","2","4","6","10","6","4","2","9"
