"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-min-energy-30-plus-camouflage-90"
"10/29/2022 00:50:29:017 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","2","2","3","3","4","4","5","5","6","6","7","7","8","8","9","9","10","10","11","11","12","12","13","13","14","14","15","15","16","16","17","17","18","18","19","19","20","20"
"yellow-food-percentage","2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",
"n-shelter","5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",
"expert-kill-basic-min-energy","30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",,"30",
"n-basic-agent","18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",
"n-expert-agent","18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",
"green-food-percentage","7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",
"basic-agent-camouflage-percentage","90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",,"90",
"trap-percentage","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",
"[reporter]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
"[final]","0","4","0","3","0","2","0","2","0","3","1","2","0","4","0","1","1","0","0","4","0","2","0","3","0","4","0","1","0","2","0","5","0","2","0","6","0","3","0","2"
"[min]","0","4","0","3","0","2","0","2","0","3","1","2","0","4","0","1","1","0","0","4","0","2","0","3","0","4","0","1","0","2","0","5","0","2","0","6","0","3","0","2"
"[max]","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
"[mean]","1.5784215784215785","7.232767232767233","1.7542457542457544","6.2607392607392605","1.942057942057942","3.993006993006993","1.7952047952047951","4.03996003996004","1.2137862137862139","7.653346653346653","2.5284715284715285","3.8751248751248752","0.8791208791208791","5.5994005994005995","2.589410589410589","4.050949050949051","2.4965034965034967","3.2637362637362637","1.6813186813186813","6.230769230769231","1.5884115884115884","6.036963036963037","1.088911088911089","5.056943056943057","2.3326673326673326","5.963036963036963","1.2337662337662338","4.78021978021978","2.214785214785215","5.609390609390609","2.6723276723276723","7.553446553446554","1.967032967032967","4.15984015984016","1.7542457542457544","10.208791208791208","0.9630369630369631","7.691308691308691","1.4845154845154844","3.927072927072927"
"[steps]","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000"

"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
,"18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
,"17","18","16","18","18","17","18","18","18","18","18","18","18","18","18","18","18","16","18","16","16","16","17","18","18","18","18","17","17","18","17","17","18","17","18","18","18","16","18","18"
,"17","18","16","17","18","17","17","18","18","18","18","18","17","17","18","18","18","15","17","15","16","16","17","18","17","18","16","17","17","18","17","17","18","16","17","18","18","16","18","18"
,"17","18","16","17","17","16","16","17","16","18","18","18","17","17","17","18","18","15","17","14","16","16","16","18","17","18","16","17","17","18","16","17","18","15","17","18","18","16","18","17"
,"17","18","16","17","17","16","16","17","16","18","18","18","15","17","17","18","18","14","17","13","16","16","16","17","16","17","16","17","17","18","15","17","18","15","17","17","18","16","17","16"
,"17","18","16","17","17","16","16","17","16","18","18","18","15","17","16","17","18","14","17","13","16","16","16","17","16","17","16","17","17","18","15","17","18","15","16","17","18","16","17","16"
,"16","18","16","17","17","16","16","17","14","17","18","17","14","17","16","17","18","14","15","13","16","15","16","17","16","17","16","16","17","18","15","17","18","15","16","17","18","16","17","16"
,"16","18","15","16","17","16","16","16","14","17","18","17","14","17","15","17","18","13","15","13","16","14","16","17","16","16","16","15","17","17","15","17","18","15","16","17","18","15","15","15"
,"15","18","15","15","16","16","16","16","14","17","17","17","14","17","14","17","17","13","15","13","15","14","16","16","16","16","16","15","17","17","15","17","18","15","16","17","17","14","15","15"
,"15","18","15","15","16","16","16","16","14","17","17","17","14","16","14","16","17","13","15","13","14","14","16","16","16","16","16","15","17","17","13","17","18","14","16","17","16","14","15","15"
,"15","18","15","15","16","16","16","16","13","17","17","16","14","16","14","16","17","13","15","13","14","14","16","16","16","16","16","14","16","17","13","17","18","14","16","17","16","14","14","15"
,"15","18","15","15","16","16","16","16","12","17","17","16","14","16","14","16","16","13","15","13","14","14","15","14","16","16","16","14","16","17","13","16","18","13","16","16","15","14","14","14"
,"15","18","15","15","16","16","16","16","12","17","17","16","13","16","14","15","16","13","14","13","13","14","13","14","16","16","16","14","16","16","13","16","18","13","16","16","14","14","14","14"
,"15","18","15","15","16","16","16","16","11","17","17","16","12","16","14","15","16","13","14","13","13","14","12","14","16","16","16","14","15","16","13","16","18","13","16","16","13","14","14","14"
,"15","18","15","15","16","14","16","14","10","17","17","16","12","15","14","15","16","13","14","13","13","14","12","14","16","16","16","14","15","16","13","16","18","13","16","15","13","14","14","14"
,"15","18","15","15","16","14","16","12","10","17","16","15","12","15","13","15","16","13","14","13","13","14","12","14","16","16","15","14","15","16","13","16","18","12","15","15","13","13","14","14"
,"14","18","15","15","16","12","16","12","10","17","16","14","12","15","13","15","16","13","13","13","13","14","12","14","16","16","15","14","15","16","12","16","18","12","15","15","13","13","14","14"
,"14","18","15","15","15","12","16","12","10","17","16","14","12","15","12","15","15","13","13","13","12","14","12","14","16","16","14","13","15","16","12","15","18","12","15","15","13","13","14","14"
,"14","18","15","15","15","12","16","12","10","17","15","14","12","15","12","15","15","13","13","13","11","14","12","14","16","16","14","12","15","16","12","15","18","12","15","15","13","13","14","14"
,"14","18","15","15","15","12","15","12","10","17","15","14","11","14","12","14","15","13","13","13","11","14","12","13","16","15","14","12","15","16","12","15","18","12","15","15","13","13","14","14"
,"13","18","15","15","15","12","14","12","10","17","15","14","11","14","12","14","15","13","13","13","11","14","12","13","15","15","14","12","15","16","12","15","18","12","15","15","13","13","14","14"
,"12","18","15","15","15","12","14","12","10","16","15","14","11","14","12","14","15","13","13","13","11","14","12","12","15","15","14","12","15","16","12","15","18","12","14","15","11","13","14","14"
,"12","18","15","15","15","12","13","12","9","16","15","14","10","14","12","14","15","12","13","13","11","13","12","12","15","15","14","12","15","16","12","15","18","12","14","15","11","13","14","14"
,"11","17","15","15","15","12","12","12","9","16","15","14","10","13","12","14","15","12","13","13","11","13","12","11","15","15","13","12","15","16","12","15","18","12","14","15","11","13","14","14"
,"11","17","15","15","15","12","12","12","9","16","15","14","10","12","12","14","15","12","13","13","11","12","12","11","15","15","13","12","15","15","12","15","18","12","14","15","10","13","14","14"
,"11","17","15","15","15","12","12","12","9","16","14","14","10","12","12","14","15","12","13","13","11","12","12","11","15","15","13","12","15","15","12","15","18","11","14","15","9","13","14","14"
,"11","17","15","15","15","12","12","12","9","16","14","14","9","12","12","14","15","12","13","13","11","12","12","11","14","15","13","12","15","15","12","15","18","11","14","15","9","13","14","14"
,"11","17","15","15","15","12","12","12","9","16","14","14","9","12","12","14","15","12","13","13","10","12","10","11","14","15","12","12","15","15","12","15","16","11","14","15","9","13","14","14"
,"11","17","15","15","15","12","12","12","8","16","14","14","9","12","11","14","15","12","13","13","10","11","10","11","14","15","12","12","15","15","12","15","16","11","14","15","8","13","13","14"
,"10","17","15","15","15","12","12","12","8","16","14","14","9","12","11","14","15","12","13","13","10","11","10","11","14","15","12","12","15","15","12","15","15","11","13","15","8","13","13","14"
,"10","17","14","15","15","11","12","11","8","16","14","13","8","12","11","14","15","12","13","13","10","11","10","11","14","15","12","12","15","15","12","15","15","10","13","15","8","13","13","14"
,"10","17","14","15","15","11","12","10","8","16","14","13","8","12","10","14","15","12","13","13","10","11","8","11","14","14","12","12","15","15","12","14","15","10","13","15","8","13","13","13"
,"10","17","14","15","15","11","12","10","8","16","14","13","8","11","10","14","15","12","13","13","9","11","8","11","14","14","11","12","15","15","12","14","15","10","13","15","8","13","13","13"
,"10","17","14","15","15","11","11","10","8","16","14","13","8","11","10","14","15","12","13","13","9","11","8","11","14","14","10","12","15","15","12","14","15","10","13","15","8","13","12","13"
,"10","17","14","15","15","11","11","9","8","16","14","13","6","11","9","14","15","12","13","13","9","11","8","11","14","14","10","12","15","15","12","14","14","10","12","15","8","12","12","13"
,"10","17","13","15","14","11","11","9","8","16","14","12","6","11","9","14","14","12","13","13","9","11","8","11","14","13","10","12","14","15","12","13","14","10","11","15","8","12","12","13"
,"10","17","13","15","14","11","10","9","8","16","13","12","6","11","9","14","14","12","13","12","9","11","8","11","13","13","10","12","14","15","12","13","14","10","11","15","7","12","12","13"
,"9","17","12","15","14","11","10","9","8","16","12","12","6","11","9","14","14","12","13","12","9","11","8","10","13","13","10","12","13","15","12","13","13","10","11","15","7","12","12","13"
,"9","17","11","15","14","11","10","9","8","16","12","12","6","11","9","14","14","12","13","12","9","11","8","10","13","13","10","12","13","15","12","13","13","10","11","15","6","12","11","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","13","12","13","12","9","11","8","10","13","13","10","12","12","15","12","13","13","10","11","15","6","12","11","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","12","12","13","12","9","11","8","10","13","13","9","12","12","15","12","13","13","10","11","15","5","12","10","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","12","12","12","12","9","11","8","10","13","13","9","12","11","15","12","13","13","10","11","15","5","12","10","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","12","12","12","12","9","11","8","10","13","13","7","12","11","15","12","13","12","10","11","15","4","12","10","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","12","12","12","12","9","11","8","10","13","13","7","12","11","15","12","13","12","9","11","15","4","12","10","13"
,"9","17","11","15","14","11","10","8","8","16","12","12","6","11","9","14","10","12","12","12","9","11","7","10","13","13","7","12","11","15","12","13","11","9","11","15","4","12","10","13"
,"9","17","11","14","14","11","9","8","8","15","12","12","6","11","9","13","10","12","12","12","9","11","7","10","13","13","7","12","11","15","12","13","11","9","11","15","4","12","10","13"
,"8","17","11","14","14","11","9","8","8","14","12","12","6","11","9","13","10","12","12","12","9","11","7","10","13","13","7","12","10","15","12","13","11","9","10","15","4","12","10","13"
,"8","17","10","14","14","11","9","8","8","14","12","12","6","11","9","13","10","12","12","12","9","11","7","10","13","13","7","12","10","14","12","13","11","9","10","15","4","12","10","13"
,"8","17","10","14","14","11","9","8","8","13","12","12","6","11","9","13","10","12","12","12","9","11","7","10","13","13","7","12","9","14","12","13","11","9","10","15","4","12","10","12"
