"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"14","15","14","18","15","16","16","17","14","17","13","17","15","17","14","17","13","16","14","16","16","15","12","17","17","18","13","16","13","17","13","18","16","16","15","17","17","14","15","17"
,"12","14","14","18","15","16","14","17","14","17","13","17","14","17","14","16","13","16","14","16","16","15","12","17","17","17","13","16","13","17","11","18","15","16","15","17","15","14","14","17"
,"12","14","14","18","15","16","13","17","14","17","13","17","14","16","14","16","13","16","14","16","15","15","12","17","17","16","13","16","13","17","11","18","15","16","15","17","15","14","14","17"
,"12","14","14","18","15","16","13","17","14","17","13","17","14","16","12","15","13","15","14","16","15","15","12","17","17","16","10","16","12","17","11","17","15","16","15","16","15","14","14","17"
,"11","14","14","18","15","16","11","17","14","17","12","16","14","16","12","14","11","15","12","16","15","15","12","17","16","16","10","16","12","17","11","16","15","16","15","16","15","14","14","17"
,"11","13","14","18","15","16","11","16","14","17","12","16","13","16","12","13","9","15","11","16","15","15","12","17","16","16","10","16","12","17","11","14","15","16","14","16","14","14","14","17"
,"11","13","13","18","15","16","11","16","14","17","12","16","13","16","12","13","8","15","11","16","14","15","12","17","16","16","10","16","9","16","10","14","15","16","14","14","14","14","13","17"
,"11","13","13","18","14","16","11","15","13","17","11","16","13","16","12","12","8","15","11","15","13","15","12","16","15","16","9","16","8","16","10","14","15","16","12","14","14","14","13","17"
,"11","13","12","18","13","16","10","15","13","16","9","16","13","16","12","12","8","14","11","15","13","15","12","16","14","16","8","16","8","16","10","13","15","16","12","14","14","13","11","17"
,"11","13","12","18","11","16","10","15","13","16","9","16","13","16","12","12","7","14","11","15","13","15","12","15","13","16","8","16","8","16","9","13","15","16","12","14","14","13","11","17"
,"10","12","11","16","11","16","9","15","12","16","9","16","12","16","12","11","7","14","10","15","13","15","12","15","13","16","8","16","7","14","9","13","15","16","11","14","13","13","10","17"
,"10","12","11","16","11","16","7","15","12","16","9","16","12","16","12","11","6","14","10","15","12","15","11","15","13","16","8","16","6","14","9","13","15","16","11","14","13","13","10","17"
,"10","12","11","16","11","15","7","15","12","15","9","15","12","16","12","11","6","14","10","15","12","14","11","15","13","16","8","16","5","14","9","13","15","16","10","14","13","13","9","17"
,"10","12","10","16","11","15","6","15","12","15","9","15","12","16","12","11","6","14","10","15","12","14","11","14","13","16","8","16","4","13","9","13","14","16","9","14","13","13","8","16"
,"9","12","10","16","11","15","6","15","11","14","7","15","12","16","12","11","5","14","10","15","12","14","11","14","13","16","8","15","3","13","9","12","13","15","9","14","12","13","8","16"
,"9","12","10","16","11","15","6","15","11","14","7","15","12","16","12","11","4","13","10","15","12","14","11","14","13","16","8","15","3","13","9","12","12","15","8","14","12","13","8","16"
,"9","12","9","16","11","15","5","15","11","14","7","15","12","16","12","11","4","13","9","15","11","14","11","14","13","16","8","15","3","13","9","12","12","15","8","14","12","13","8","16"
,"9","12","9","16","11","15","5","15","11","14","7","15","11","16","12","10","4","13","9","14","11","14","10","13","13","16","8","15","3","13","9","12","11","15","8","14","12","13","7","16"
,"9","12","9","16","10","15","4","15","10","13","7","15","11","16","12","10","4","13","9","14","10","13","10","13","13","16","8","15","3","13","9","12","11","15","8","14","12","13","7","16"
,"9","12","9","16","10","15","4","15","9","13","7","15","11","16","12","10","4","13","9","14","10","13","10","12","13","16","8","15","3","13","9","11","11","15","7","14","12","13","6","16"
,"9","12","8","16","9","15","4","15","9","13","7","15","11","16","12","10","4","13","9","14","10","13","10","12","12","15","8","15","3","13","9","11","11","15","7","14","12","13","6","16"
,"9","12","8","16","9","15","4","14","9","13","7","14","11","16","12","10","4","13","9","14","9","13","10","12","11","15","8","15","3","13","9","11","10","15","7","14","12","13","5","16"
,"9","12","8","16","8","15","4","14","8","13","7","14","10","16","11","9","4","13","9","14","9","13","10","12","11","15","8","15","3","13","8","11","10","15","7","14","12","13","5","16"
,"9","12","8","16","8","15","4","13","8","13","7","14","10","16","11","9","4","13","8","14","8","13","10","12","11","15","8","15","3","13","7","11","10","15","7","14","11","13","5","16"
,"9","12","8","16","7","15","4","13","8","13","7","14","9","16","10","9","3","13","8","14","8","13","9","12","11","15","8","15","3","13","7","11","10","15","7","14","11","13","5","16"
,"9","12","8","16","7","15","4","13","7","13","7","14","9","16","10","9","3","13","8","14","8","13","9","12","11","15","8","15","2","13","7","11","10","15","7","14","11","13","5","16"
,"9","12","8","16","6","15","4","13","7","12","7","14","9","16","9","9","3","13","8","14","8","13","9","12","11","15","8","15","2","13","7","10","9","15","7","14","10","13","5","16"
,"9","12","8","16","6","15","4","13","7","12","7","14","9","16","9","8","3","12","8","13","8","12","8","12","11","15","8","15","2","13","7","10","9","15","7","14","10","13","5","16"
,"9","12","7","16","6","15","4","13","7","12","6","14","9","16","9","8","3","12","8","13","8","12","8","12","11","15","8","14","2","13","7","10","7","15","7","14","10","13","5","16"
,"8","12","7","16","6","15","4","13","6","12","6","14","9","16","9","8","2","12","8","13","8","12","8","12","11","15","8","14","2","13","7","10","7","15","7","14","10","13","4","16"
,"8","12","7","16","5","15","4","13","6","12","6","14","9","16","9","8","2","12","7","13","8","12","8","12","11","15","8","14","1","13","7","10","7","15","7","14","10","12","3","16"
,"7","12","7","16","5","15","4","13","6","12","6","14","9","16","9","8","2","12","7","13","6","12","7","12","11","14","8","14","1","13","7","10","7","15","7","14","10","12","3","16"
,"7","12","7","16","5","15","4","13","6","12","6","14","9","16","9","8","2","12","7","12","6","11","6","12","11","13","8","13","1","13","7","10","7","15","7","14","10","12","3","16"
,"7","12","7","16","5","15","4","13","6","12","6","14","9","16","8","8","2","12","7","12","5","11","6","12","11","13","7","13","1","13","7","10","7","15","6","14","10","12","3","16"
,"7","12","7","16","5","15","3","13","6","12","4","14","9","16","7","8","2","12","7","12","5","11","6","12","11","13","7","13","1","13","6","10","6","15","6","14","10","12","3","16"
,"7","12","7","15","5","14","3","13","6","12","4","14","9","16","7","8","2","12","7","12","5","11","6","12","11","13","7","13","1","13","6","10","6","15","6","14","10","12","3","16"
,"7","12","7","15","5","14","3","13","6","12","4","14","9","16","7","8","2","12","7","12","5","11","6","12","11","13","7","13","1","13","6","10","5","15","6","13","10","12","3","16"
,"7","12","7","15","4","13","3","13","6","12","4","14","8","16","7","8","2","12","7","12","5","11","6","12","11","13","6","13","1","13","6","10","5","15","6","13","10","12","3","16"
,"7","12","7","15","4","13","3","13","6","12","4","14","8","16","7","8","2","12","7","12","5","11","6","12","10","13","5","13","1","13","6","10","5","15","6","13","10","12","3","16"
,"7","12","7","15","4","13","3","13","6","12","4","14","8","16","6","8","2","12","5","12","5","11","6","12","10","13","5","13","1","13","6","10","5","15","6","13","10","12","3","16"
,"7","12","6","15","4","13","3","13","6","12","4","14","8","16","6","8","2","12","5","12","5","11","6","12","10","13","5","13","1","13","6","10","5","15","6","13","10","12","3","16"
,"7","12","6","15","4","13","3","13","6","12","4","14","6","16","6","8","2","12","4","12","4","11","6","12","10","13","5","13","1","13","6","10","5","14","6","13","10","12","3","16"
,"7","12","6","15","4","13","3","13","6","12","4","14","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","12","1","13","6","10","5","14","6","13","9","12","3","16"
,"7","12","6","15","3","13","3","13","6","12","4","13","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","12","1","13","6","10","5","14","6","13","9","12","2","16"
,"7","12","4","15","3","13","3","13","6","12","4","13","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","12","1","12","6","10","5","14","6","13","9","12","2","16"
,"7","12","4","15","3","13","3","13","6","12","4","13","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","12","1","12","6","10","5","13","5","13","9","12","2","16"
,"7","12","4","15","3","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","11","1","12","6","10","5","13","5","13","9","12","2","16"
,"7","12","4","15","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","4","11","6","12","10","13","5","11","1","12","6","10","5","13","5","12","9","12","2","16"
,"7","10","4","15","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","4","11","6","11","9","13","5","11","1","12","6","10","5","13","5","12","9","12","2","16"
,"7","9","4","14","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","4","11","6","11","9","13","5","11","1","12","6","10","5","13","5","12","9","12","2","16"
,"7","9","4","14","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","3","11","6","11","9","13","5","11","1","12","5","10","5","13","5","12","9","12","2","16"
,"7","9","4","14","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","3","10","6","11","9","13","5","11","1","12","5","10","5","13","5","12","9","12","2","16"
,"7","9","4","14","2","13","3","12","5","12","4","13","6","15","5","8","2","12","4","12","3","10","6","10","9","13","5","11","1","12","5","10","5","13","5","12","9","12","2","16"
,"6","9","4","14","2","13","3","12","5","12","4","13","6","15","5","7","2","12","4","12","3","10","6","10","9","13","5","11","1","12","5","10","4","13","5","12","9","12","2","16"
,"5","9","4","14","2","13","2","12","5","12","4","13","6","15","5","7","2","12","3","12","3","10","6","10","9","13","5","11","1","12","5","10","4","13","4","12","9","12","2","16"
,"5","9","3","14","2","13","2","12","5","12","4","13","6","15","5","7","2","12","3","12","3","10","6","10","9","13","5","11","1","12","5","10","4","13","3","12","9","12","2","16"
,"5","9","3","14","2","13","2","12","5","12","4","13","6","15","5","7","2","12","3","12","3","10","6","10","9","13","5","11","1","12","5","10","4","13","3","12","9","12","2","16"
,"5","9","3","14","2","13","2","12","5","12","4","13","6","15","3","7","2","12","3","12","3","10","6","10","8","13","5","11","1","12","5","9","4","13","3","12","9","11","2","16"
,"5","9","3","14","2","13","2","12","5","12","4","13","6","15","3","7","2","12","3","12","3","10","6","10","8","13","5","11","1","12","5","9","4","13","3","12","9","11","2","16"
,"4","9","3","14","2","12","2","12","5","12","4","13","6","15","2","7","2","12","3","12","3","10","6","10","8","13","5","11","1","12","5","9","4","13","3","12","8","11","2","16"
,"3","9","3","14","2","12","2","12","5","12","4","13","6","15","2","7","2","12","3","12","3","10","6","10","8","12","5","11","1","12","5","9","4","13","3","12","7","11","2","16"
,"3","9","3","14","2","12","2","12","5","12","4","13","6","15","2","7","2","12","3","12","3","10","6","10","8","12","5","11","1","12","5","9","4","13","3","12","7","11","2","16"
,"3","9","3","14","2","12","2","12","5","12","4","13","6","15","2","7","2","12","3","12","3","10","6","10","8","12","5","11","1","12","5","9","4","13","3","12","7","11","2","16"
,"3","9","3","14","2","12","2","12","5","12","4","13","6","15","2","7","2","11","3","12","3","10","6","10","8","12","5","11","1","12","5","9","4","13","3","12","7","11","2","16"
,"3","9","3","14","2","11","2","12","5","12","4","13","4","15","2","7","2","11","3","12","3","10","6","10","8","11","5","11","1","12","5","9","4","13","3","12","7","11","2","15"
,"3","9","3","14","2","11","2","12","5","12","4","13","4","15","2","7","2","11","3","12","3","10","6","9","8","11","5","11","1","12","5","9","4","13","3","12","7","10","2","15"
,"3","9","3","14","2","11","2","12","5","12","4","13","4","15","1","7","2","11","3","12","3","10","6","9","8","11","5","11","1","11","5","9","4","13","3","12","7","9","2","15"
,"3","9","3","14","2","11","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","10","6","9","8","11","5","11","1","11","5","9","4","13","3","12","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","10","6","9","8","11","5","11","1","11","5","9","4","13","3","12","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","9","6","9","8","11","5","11","1","11","5","8","4","13","3","11","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","9","6","9","8","11","5","11","1","11","5","8","4","13","3","11","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","9","6","9","8","10","5","11","1","11","5","8","4","13","3","11","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","13","4","15","1","7","1","11","3","11","3","9","6","9","7","10","5","11","1","11","5","8","4","13","3","11","7","9","2","15"
,"3","9","3","14","2","10","2","12","5","12","3","12","4","15","1","7","1","11","3","11","3","9","6","9","6","10","5","11","1","11","5","8","4","13","3","11","7","9","2","15"
,"3","9","3","14","2","10","2","12","4","12","3","12","4","15","1","7","1","11","3","11","3","9","6","9","6","10","5","11","1","11","5","8","4","13","3","11","6","9","2","15"
,"3","9","3","14","2","10","2","12","4","12","3","12","4","15","1","7","1","11","3","11","3","9","6","9","6","10","5","10","1","11","5","8","4","13","3","11","6","8","2","15"
,"3","9","2","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","3","11","3","9","6","9","6","10","4","10","1","11","5","8","4","12","3","11","4","8","2","15"
,"3","9","2","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","3","10","3","9","6","8","6","10","4","10","1","11","5","8","4","12","3","11","4","7","2","15"
,"3","9","2","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","3","10","3","9","6","8","6","10","4","10","1","11","5","8","4","12","3","11","4","7","2","15"
,"3","9","2","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","3","10","3","9","6","7","6","10","4","10","1","11","5","8","4","12","3","11","4","7","2","15"
,"3","9","2","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","3","10","3","9","6","7","6","10","4","10","1","11","5","8","4","12","3","11","4","7","2","15"
,"3","9","1","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","2","10","3","9","6","7","6","10","4","10","1","11","5","8","4","12","2","11","4","7","2","15"
,"3","9","1","14","2","10","2","12","4","12","3","12","4","15","1","6","1","11","2","10","2","9","6","7","6","10","4","10","1","11","5","8","3","12","2","11","4","7","2","15"
,"3","9","1","13","2","10","2","12","4","12","3","12","3","15","1","6","1","11","2","10","2","9","6","7","6","10","4","10","1","11","5","8","3","12","2","11","4","7","2","15"
,"3","9","1","13","2","10","2","12","4","12","3","12","3","15","1","6","1","11","2","10","2","9","6","7","6","10","4","10","1","11","5","8","3","12","2","11","4","7","2","15"
,"3","8","1","13","2","10","2","12","4","12","3","12","3","15","1","6","1","11","2","10","2","9","5","7","6","10","4","10","1","11","5","8","3","12","2","11","3","7","2","15"
,"3","7","1","13","2","10","2","12","4","12","3","12","3","15","1","6","1","11","2","10","2","9","5","7","6","10","4","10","1","11","5","8","3","12","2","11","3","7","2","15"
,"3","7","1","13","2","10","2","12","4","12","3","12","3","15","1","6","1","11","2","9","2","9","5","7","6","10","3","10","1","11","5","8","3","12","2","11","3","7","2","15"
,"3","7","1","13","2","10","2","12","4","12","3","11","3","15","1","6","1","10","2","9","2","9","5","7","6","10","3","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","2","12","4","12","3","11","3","15","1","6","1","10","1","9","2","9","5","7","6","10","3","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","2","12","4","12","3","11","3","14","1","6","1","10","1","9","2","9","5","7","6","10","2","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","2","12","4","12","3","10","3","14","1","6","1","10","1","9","2","9","5","7","6","10","2","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","2","12","3","12","3","10","3","14","1","6","1","10","1","9","2","9","5","7","6","10","2","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","2","12","3","12","3","10","3","14","1","6","1","10","1","9","2","9","5","7","6","10","2","10","1","11","5","8","3","12","2","11","3","7","1","15"
,"3","7","1","13","2","10","1","12","3","12","3","10","3","14","1","6","1","10","1","9","2","9","5","7","6","10","2","9","1","11","5","8","3","12","1","11","3","7","1","15"
,"3","7","1","13","2","10","1","12","3","12","3","10","2","14","1","6","1","10","1","9","2","9","5","7","6","10","2","9","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","3","12","3","10","2","14","1","6","1","10","1","9","2","9","5","6","6","10","2","9","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","3","12","3","10","2","14","1","6","1","10","1","9","2","9","5","6","6","10","2","9","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","3","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","6","10","2","9","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","6","10","2","9","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","6","9","2","8","1","11","4","8","3","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","5","9","2","8","1","11","4","8","2","12","1","10","2","7","1","15"
,"3","7","1","12","2","10","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","5","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","10","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","5","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","6","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","2","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","2","12","1","10","2","7","1","14"
,"3","7","1","12","2","9","1","12","2","12","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","2","9","1","12","2","11","2","10","2","14","1","6","1","10","1","9","1","9","5","5","4","9","2","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","2","9","1","12","2","11","2","10","2","14","1","6","1","10","1","9","0","9","4","5","3","9","2","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","2","9","1","12","2","11","2","10","2","14","1","6","1","10","1","9","0","9","4","5","3","9","1","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","2","9","1","12","2","11","2","10","2","14","1","6","1","10","1","9","0","9","4","5","3","9","1","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","2","9","1","12","2","11","2","10","2","14","1","6","1","10","1","9","0","9","4","5","3","9","1","8","1","11","4","8","1","12","1","10","2","7","1","14"
,"3","7","1","11","1","9","1","12","2","10","1","10","2","14","1","6","1","10","0","9","0","9","4","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"3","7","1","11","1","9","1","12","2","10","0","10","2","14","1","6","1","10","0","9","0","9","3","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"3","7","1","11","1","9","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"3","7","1","11","1","9","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"2","7","1","11","1","9","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"2","7","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","1","8","1","10","4","8","1","12","1","10","2","7","1","13"
,"2","7","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","8","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","7","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","8","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","7","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","8","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","7","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","8","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","6","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","8","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","6","1","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","7","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","6","0","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","7","1","10","4","8","1","12","0","10","2","7","1","12"
,"2","6","0","11","1","8","1","12","2","10","0","10","2","14","1","6","1","9","0","9","0","9","3","5","3","9","0","7","1","10","4","8","1","12","0","10","2","7","1","12"
