"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"41","10","43","9","43","7","39","10","40","9","39","10","42","10","37","9","39","10","42","8","43","10","32","10","39","10","39","10","38","10","43","9","38","9","46","10","45","10","37","10"
,"41","10","43","9","42","6","37","10","37","9","38","10","42","10","37","9","38","10","40","8","42","10","32","10","38","10","38","10","38","10","43","9","36","9","46","10","44","10","37","10"
,"40","10","43","9","41","6","36","10","35","9","36","9","40","10","36","8","38","10","39","8","42","10","32","10","37","10","38","10","36","10","42","9","36","9","44","10","44","10","35","10"
,"40","10","43","9","41","6","34","10","35","9","35","9","40","10","35","8","36","10","37","8","39","9","32","10","35","10","35","10","34","10","40","8","36","9","44","10","44","10","32","10"
,"38","10","42","9","41","6","34","10","35","9","34","9","39","10","35","8","35","10","37","8","39","9","30","10","35","10","35","10","34","10","39","8","34","9","44","10","41","10","29","10"
,"37","10","41","9","40","6","32","10","34","9","33","9","37","10","33","8","35","10","36","8","39","8","30","10","34","10","35","10","32","9","38","8","34","9","42","10","40","10","29","10"
,"37","10","38","9","39","6","31","10","34","9","31","9","36","9","31","8","33","10","34","8","36","8","29","10","31","10","35","10","32","9","37","7","31","9","41","9","38","10","29","10"
,"37","10","37","9","37","6","30","10","33","9","31","9","33","9","30","8","33","10","33","8","34","8","27","10","30","10","34","9","30","9","34","7","31","9","40","9","36","10","29","10"
,"34","9","37","9","37","6","28","10","31","9","31","9","32","9","29","8","32","10","30","8","34","8","25","10","29","10","34","9","28","9","32","7","30","9","37","9","36","10","27","10"
,"31","9","36","9","37","6","28","10","31","9","30","9","31","9","29","7","29","10","29","8","33","8","25","10","28","10","33","9","27","9","31","7","30","8","37","9","35","10","27","10"
,"30","9","34","9","37","6","28","10","31","9","30","9","30","9","29","7","27","10","28","8","32","8","24","10","27","10","33","9","27","9","30","7","27","8","36","8","33","10","27","10"
,"29","9","33","9","37","6","28","10","31","9","30","9","29","9","29","7","27","10","28","8","32","8","23","10","24","10","33","9","26","9","29","7","27","8","34","8","31","10","27","10"
,"29","9","32","9","34","6","25","10","30","9","29","9","29","9","28","7","25","9","28","8","32","8","23","10","22","10","32","9","24","9","28","7","27","8","31","8","28","10","26","10"
,"28","9","31","9","34","6","24","10","28","9","28","9","29","9","28","7","25","9","28","8","29","8","22","10","22","10","32","9","23","9","28","7","27","8","31","8","28","10","23","10"
,"28","8","28","9","32","6","22","10","26","9","27","9","29","9","26","7","23","9","27","8","28","8","21","10","21","10","32","9","21","9","27","7","26","8","29","8","28","10","22","10"
,"28","8","27","9","31","6","21","10","25","9","25","9","29","9","26","7","23","9","26","8","28","8","21","10","20","10","27","9","21","9","27","7","26","8","29","8","28","10","22","10"
,"26","8","26","9","31","6","21","10","23","8","24","9","28","9","26","7","22","9","23","8","28","8","19","10","20","10","26","9","21","9","26","7","26","8","29","8","27","10","22","10"
,"25","8","24","8","29","6","21","10","22","8","24","9","26","9","26","7","22","9","22","8","28","8","18","10","17","10","26","9","20","9","25","7","25","7","29","8","26","10","21","10"
,"25","8","24","8","29","6","21","10","21","8","23","9","23","9","26","7","22","9","22","8","25","8","16","10","16","10","25","9","20","9","25","7","22","7","29","8","26","10","20","10"
,"24","8","23","8","27","6","19","10","19","8","22","9","19","9","25","7","21","9","21","8","23","8","16","10","15","10","24","9","20","9","25","7","22","7","28","8","26","10","19","10"
,"24","8","22","8","27","6","18","10","19","8","21","9","17","9","25","7","20","9","21","8","22","8","16","10","12","10","24","9","20","9","23","7","22","7","27","8","25","10","18","10"
,"24","8","20","8","27","6","18","10","19","8","19","9","17","9","25","7","20","9","20","8","20","8","16","10","12","10","22","9","19","9","23","7","22","7","26","8","24","10","18","10"
,"20","8","20","8","27","6","18","10","18","8","18","9","17","9","23","7","18","9","20","8","20","8","16","10","11","10","22","8","19","9","22","6","21","7","26","8","23","10","18","10"
,"20","8","19","8","26","6","17","10","18","8","18","9","17","9","20","7","18","9","20","8","18","8","12","10","11","10","22","8","19","9","22","6","21","7","25","8","23","10","17","10"
,"18","8","18","8","26","6","17","10","17","8","17","9","15","9","19","7","17","9","20","8","18","8","11","9","11","10","21","8","19","9","21","6","21","7","25","8","22","10","17","9"
,"18","8","18","8","26","6","17","10","16","8","17","9","15","9","19","7","16","9","19","8","15","8","11","9","10","10","19","8","19","9","21","6","21","7","25","8","21","10","15","9"
,"18","8","17","8","24","6","17","10","15","8","17","9","15","8","18","7","16","9","19","8","15","8","10","9","10","10","19","8","17","9","21","6","21","7","25","8","18","10","14","9"
,"16","8","17","8","24","6","16","10","15","8","16","9","14","8","18","7","16","9","19","8","15","8","10","9","10","10","18","8","16","9","21","6","21","7","25","8","17","10","14","8"
,"16","8","17","8","24","6","16","10","15","8","16","9","14","8","18","7","16","9","19","8","15","8","9","9","10","10","15","8","16","9","21","6","21","7","25","8","17","10","14","8"
,"15","8","16","8","23","6","15","10","13","8","16","9","14","8","17","7","15","9","18","8","14","8","9","9","10","10","14","8","16","9","21","6","20","7","25","8","17","10","14","8"
,"15","8","16","8","23","6","15","10","13","8","16","9","14","8","17","7","14","9","18","8","14","8","9","9","10","10","13","8","15","9","21","6","20","7","25","8","17","10","14","8"
,"15","8","16","8","21","6","14","10","13","8","16","9","14","8","17","7","14","9","17","8","14","8","9","9","9","10","13","8","15","9","21","6","19","7","25","8","17","10","14","8"
,"15","8","16","8","20","6","14","10","13","8","15","8","13","7","17","7","12","9","16","8","14","8","9","9","9","10","12","8","15","9","20","6","19","7","24","8","16","10","13","8"
,"15","8","16","8","20","6","13","10","13","8","14","8","13","7","16","7","12","9","16","8","12","8","9","9","9","10","12","8","14","9","20","6","18","7","23","8","15","10","13","8"
,"15","8","15","8","20","6","13","10","12","8","13","8","13","7","16","7","12","9","16","8","12","8","9","9","9","10","12","8","14","9","20","6","18","7","22","8","13","10","13","8"
,"14","8","15","8","19","6","13","10","12","8","13","8","13","7","16","7","12","9","16","8","12","8","9","9","9","10","12","8","14","9","19","6","18","7","22","8","13","10","13","8"
,"14","8","15","8","19","6","13","10","12","8","13","8","12","7","16","7","12","9","15","8","12","8","7","9","9","10","12","8","13","9","19","6","18","7","21","8","13","10","12","8"
,"14","8","13","8","19","6","11","10","12","8","13","8","12","7","16","7","12","9","15","8","11","8","6","9","9","10","12","8","12","9","19","6","18","7","19","8","13","10","11","8"
,"13","8","11","8","19","6","11","10","12","8","13","8","11","7","16","7","12","9","15","8","11","8","5","9","9","10","12","8","11","9","19","6","16","7","19","8","13","10","11","8"
,"13","8","11","8","19","6","11","10","12","8","13","8","10","7","16","7","11","9","15","8","11","8","5","9","9","10","12","8","11","9","17","6","16","7","19","8","13","10","11","8"
,"13","8","11","8","19","6","10","10","11","8","12","8","10","7","14","7","11","9","15","8","11","8","5","9","9","10","12","8","10","9","16","6","16","7","19","8","13","10","8","8"
,"12","8","11","8","19","6","10","10","10","8","12","8","10","7","14","7","11","9","14","8","11","8","5","9","9","10","11","8","9","9","15","6","16","7","18","8","13","10","6","8"
,"11","8","11","8","19","6","10","10","10","8","12","8","10","7","13","7","11","9","14","8","11","8","5","9","9","10","11","8","8","9","15","6","15","7","18","8","12","10","6","8"
,"10","8","10","8","19","6","10","10","9","8","12","8","10","6","13","7","8","9","14","7","11","8","5","9","8","10","10","8","8","9","15","6","14","7","17","8","12","10","6","8"
,"10","8","10","8","19","6","10","10","8","8","12","8","10","6","13","7","8","9","11","7","11","8","4","9","7","10","10","8","8","9","15","6","14","7","17","8","11","10","6","8"
,"10","7","10","8","19","6","10","10","7","8","11","8","9","6","13","7","7","9","11","7","11","8","4","9","7","10","10","7","8","9","14","6","14","7","17","8","10","10","6","8"
,"9","7","9","8","19","6","10","10","7","8","10","8","8","6","12","7","7","9","11","7","11","8","3","9","7","10","10","7","8","9","14","6","14","7","17","8","10","10","6","8"
,"8","7","9","8","19","6","10","10","7","8","9","8","8","6","12","7","7","9","11","7","9","8","3","9","7","10","10","7","8","9","14","6","14","7","17","8","9","10","6","8"
,"7","7","9","8","18","6","10","10","7","8","9","8","8","6","11","7","7","9","11","7","9","8","3","9","6","10","10","7","8","9","13","6","12","7","16","8","9","10","6","8"
,"7","7","8","8","17","6","9","10","7","8","9","8","8","6","11","7","7","9","11","7","8","8","3","9","6","10","10","7","8","9","13","6","12","7","15","8","9","10","6","8"
,"7","7","8","8","17","6","9","10","7","8","9","8","8","6","11","7","7","9","11","7","8","8","3","9","5","10","10","7","8","9","13","6","12","7","15","8","9","10","6","8"
,"7","7","8","8","16","6","9","10","7","8","8","8","8","5","11","7","7","9","10","7","7","8","3","9","4","10","10","7","8","9","13","6","12","7","15","8","8","10","6","8"
,"6","7","8","8","16","6","9","10","7","8","8","8","8","5","11","7","6","9","10","7","6","8","3","9","4","10","10","7","8","9","13","6","12","7","15","8","8","10","5","8"
,"6","7","8","8","16","6","9","10","7","8","8","8","8","5","11","7","6","9","10","7","6","8","3","9","4","10","10","7","8","9","13","6","12","7","15","8","8","10","5","8"
,"5","7","8","8","16","6","9","10","7","8","8","8","7","5","10","7","5","9","9","7","6","8","2","9","4","10","9","7","8","9","12","6","12","7","15","8","8","10","5","8"
,"5","7","8","8","16","6","9","10","7","8","8","8","7","5","10","7","5","9","8","7","5","8","2","9","4","10","8","7","8","9","12","6","11","7","13","8","8","10","5","8"
,"5","7","8","8","15","6","9","10","7","8","8","8","6","5","10","7","5","9","8","7","4","8","1","9","4","10","8","7","6","9","11","6","11","7","13","8","8","10","4","8"
,"5","7","8","8","15","6","9","10","7","8","8","8","6","5","10","7","5","9","7","7","3","8","1","9","4","10","7","7","5","9","11","6","11","7","12","8","8","10","4","8"
,"5","7","8","8","15","6","8","10","7","8","7","8","6","5","10","7","5","9","7","7","3","8","1","9","3","10","7","7","5","9","11","6","11","7","10","8","8","10","4","8"
,"4","7","8","8","15","6","8","10","7","8","7","8","6","5","9","7","5","9","7","7","3","8","1","9","3","10","7","7","5","9","11","6","11","7","10","8","7","10","4","8"
,"4","7","8","8","15","6","8","10","6","8","7","8","6","5","9","7","5","9","7","7","3","8","1","9","3","10","6","7","5","9","10","6","9","6","10","8","7","10","4","8"
,"4","7","8","8","14","6","7","10","6","8","7","8","6","5","9","7","5","9","7","7","3","8","1","9","3","10","5","7","5","9","10","6","9","6","9","8","7","10","4","8"
,"4","7","8","8","14","6","7","10","6","8","7","8","6","5","9","7","5","9","6","7","3","8","1","9","3","10","5","7","5","9","10","6","9","6","9","8","7","10","4","8"
,"4","7","7","8","14","6","7","10","6","8","7","8","6","5","8","7","5","9","6","7","3","8","1","9","2","10","5","7","5","9","10","6","9","6","8","8","7","10","4","8"
,"4","7","7","8","14","6","7","10","6","8","7","8","6","5","8","7","5","9","6","7","3","8","1","9","2","10","5","7","5","9","10","6","9","6","7","8","6","10","4","8"
,"3","7","6","8","14","6","7","10","6","8","7","8","6","5","8","7","5","9","6","7","3","8","1","9","1","10","5","7","5","9","10","6","9","6","7","8","6","10","3","8"
,"3","7","6","8","13","6","7","10","6","8","7","8","6","5","8","7","4","9","6","7","2","8","1","9","1","10","5","7","5","9","10","6","8","6","7","8","6","10","3","8"
,"3","7","6","8","13","6","7","10","6","8","7","8","6","5","8","7","4","9","6","7","2","8","1","9","1","10","5","6","5","9","10","6","8","6","7","8","5","10","3","8"
,"3","7","6","8","12","6","7","10","6","8","6","8","6","5","8","7","4","9","6","7","2","8","1","9","1","10","5","6","5","9","10","6","7","6","7","8","5","10","3","8"
,"3","7","6","7","12","6","7","10","5","8","6","8","6","5","7","7","4","9","6","7","2","8","1","9","1","10","5","6","5","9","10","6","7","6","7","8","5","10","3","8"
,"3","7","6","7","12","6","7","10","5","8","5","8","6","5","7","7","4","9","5","7","2","8","1","9","1","10","5","6","5","9","10","6","7","6","7","8","5","10","3","8"
,"3","7","6","7","12","6","6","10","4","8","5","8","5","5","7","7","4","9","5","7","2","8","1","9","0","10","5","6","4","9","9","6","7","6","7","8","5","10","2","8"
,"3","7","5","7","11","6","5","10","3","8","5","8","5","5","7","7","4","9","5","7","2","8","1","9","0","10","5","6","4","9","9","6","7","6","6","8","5","10","2","8"
,"2","7","5","7","11","6","5","10","3","8","5","8","5","5","7","7","4","9","5","7","1","8","1","9","0","10","5","6","3","9","7","6","7","6","6","8","5","10","2","8"
,"2","7","5","7","11","6","5","10","3","8","4","8","5","5","7","7","4","9","5","7","1","8","1","9","0","10","4","6","3","9","7","6","5","6","6","8","5","10","2","8"
,"2","7","5","7","11","6","5","10","3","8","4","8","5","5","7","7","4","9","5","7","1","8","1","9","0","10","4","6","3","9","7","6","5","6","6","8","5","10","2","8"
,"2","7","5","7","11","6","4","10","3","8","4","8","5","5","7","7","3","9","5","7","1","8","1","9","0","10","3","6","3","9","7","6","5","6","6","8","5","10","2","8"
,"2","7","5","7","11","6","4","10","3","8","4","8","5","5","7","7","3","9","5","7","1","8","1","9","0","10","3","6","3","9","7","6","5","6","6","8","4","10","2","8"
,"2","7","5","7","11","6","4","10","3","8","4","8","5","5","7","7","3","9","5","7","1","8","1","9","0","10","3","6","3","9","7","6","5","6","4","8","4","10","2","8"
,"2","7","5","7","11","6","4","10","3","8","4","8","5","5","6","7","3","9","5","7","1","8","1","9","0","10","3","6","2","9","7","6","5","6","4","8","4","10","2","8"
,"2","7","5","7","11","6","4","9","3","8","4","8","5","5","6","7","3","9","5","7","1","8","1","9","0","10","3","6","2","9","7","6","5","6","3","8","4","10","2","8"
,"2","7","5","7","10","6","4","9","3","8","4","8","5","5","6","7","3","9","5","7","1","8","1","9","0","10","3","6","2","9","7","6","5","6","3","8","4","10","2","8"
,"2","7","5","7","10","6","4","9","3","8","4","8","5","5","6","7","3","9","5","7","1","8","1","9","0","9","3","6","2","9","7","6","5","6","3","8","4","10","2","8"
,"2","6","5","7","10","6","4","9","3","8","3","8","5","5","6","7","3","8","5","7","1","8","0","9","0","9","3","6","2","9","7","6","5","6","3","8","4","10","2","8"
,"2","6","5","7","10","6","4","9","3","8","2","8","5","5","6","7","3","8","5","7","1","8","0","9","0","9","3","6","2","9","7","6","5","6","3","7","3","10","2","8"
,"2","6","5","7","10","6","4","9","3","8","2","8","5","5","6","7","3","8","5","7","1","8","0","9","0","9","2","6","2","9","7","6","5","6","3","7","3","10","2","8"
,"2","6","5","7","10","6","4","9","3","8","2","8","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","2","9","7","6","3","6","3","7","3","10","2","8"
,"2","6","4","7","10","6","4","9","3","8","2","8","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","2","9","7","6","3","6","3","7","3","10","2","8"
,"2","6","4","7","10","6","4","9","3","8","2","8","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","2","9","7","6","3","6","3","7","3","10","2","8"
,"2","6","4","7","10","6","4","9","3","8","2","8","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","2","9","7","6","3","6","3","7","3","10","2","8"
,"2","6","4","7","10","6","3","9","3","8","2","8","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","2","9","6","6","3","6","3","7","2","10","2","8"
,"2","6","4","7","9","6","3","9","3","8","2","7","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","1","9","6","6","3","6","3","7","2","10","2","8"
,"2","6","4","7","9","6","3","9","2","8","2","7","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","1","9","6","6","3","6","3","7","2","10","2","8"
,"2","6","4","7","9","6","3","9","2","8","2","7","4","5","6","7","2","8","5","7","1","8","0","9","0","9","2","6","1","9","6","6","3","6","3","7","2","10","2","8"
,"2","6","3","7","9","6","3","9","2","8","2","7","4","5","6","7","2","8","4","7","1","8","0","9","0","9","2","6","1","9","6","6","3","6","3","7","2","10","1","8"
,"2","6","3","7","9","6","3","9","2","8","1","7","4","5","6","6","2","8","4","7","1","8","0","9","0","9","2","6","1","9","5","6","3","6","3","7","2","10","1","8"
,"2","6","3","7","8","6","3","9","2","8","1","7","4","5","6","6","2","8","4","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","8"
,"2","6","3","7","8","6","3","9","2","8","1","7","3","5","6","6","2","8","4","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","7"
,"2","6","3","7","8","6","3","9","2","8","1","7","3","5","6","6","2","8","3","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","7"
,"2","6","3","7","7","6","3","9","2","8","1","7","3","5","6","6","2","8","3","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","7"
,"2","6","2","7","7","6","3","9","2","8","1","7","3","5","6","6","2","8","2","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","6"
,"2","6","2","7","7","6","2","8","2","8","1","7","3","5","6","6","2","8","2","7","1","8","0","9","0","9","2","6","0","9","5","6","3","6","3","7","2","10","1","6"
,"2","6","2","7","6","6","2","8","2","8","1","7","3","5","6","6","2","8","2","7","1","8","0","9","0","9","1","6","0","9","5","6","3","6","3","7","2","10","1","6"
,"2","6","2","7","6","6","2","8","2","8","1","7","3","5","6","6","1","8","2","7","1","8","0","9","0","9","1","6","0","9","5","6","3","6","3","7","2","10","1","6"
,"2","6","2","7","6","6","2","8","2","8","1","7","3","5","6","6","1","8","2","7","1","8","0","9","0","9","1","6","0","9","5","6","2","6","2","7","2","10","1","6"
,"2","6","2","7","6","6","2","8","2","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","2","7","6","5","2","8","1","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","1","7","6","5","2","8","1","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","0","7","5","5","2","8","1","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","0","7","5","5","2","8","1","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","0","7","5","5","2","8","1","8","0","7","3","5","6","6","0","8","2","7","1","8","0","9","0","9","1","6","0","9","4","6","2","6","2","7","2","10","0","6"
,"2","6","0","6","4","5","2","8","1","8","0","7","3","5","6","6","0","8","1","7","1","8","0","9","0","9","1","6","0","9","4","5","2","6","2","7","2","10","0","6"
,"2","6","0","6","4","5","2","8","1","8","0","7","3","5","6","6","0","8","1","7","1","8","0","9","0","9","1","6","0","9","4","5","2","6","2","7","2","10","0","6"
,"2","6","0","6","4","5","2","8","1","8","0","7","3","5","6","6","0","8","1","7","1","8","0","9","0","9","1","6","0","9","3","5","2","6","2","7","2","10","0","6"
,"2","5","0","6","4","5","2","8","1","8","0","7","2","5","6","6","0","8","1","7","1","8","0","9","0","9","1","6","0","9","3","5","2","6","2","7","2","10","0","6"
,"2","5","0","6","4","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","8","0","9","0","9","1","6","0","9","2","5","2","6","1","7","1","10","0","6"
,"1","5","0","6","4","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","7","0","8","0","9","1","6","0","9","2","4","2","6","1","6","1","10","0","6"
,"1","5","0","6","4","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","7","0","8","0","8","1","6","0","9","2","4","2","6","1","6","1","10","0","6"
,"1","5","0","6","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","7","0","8","0","8","1","6","0","9","2","4","2","6","1","6","1","10","0","6"
,"1","5","0","6","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","7","0","8","0","8","1","6","0","9","2","4","2","6","0","6","1","10","0","6"
,"1","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","1","7","0","8","0","8","1","6","0","9","2","4","2","6","0","6","1","10","0","6"
,"1","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","2","6","0","6","1","10","0","6"
,"1","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","10","0","6"
,"1","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","10","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","5","6","5","0","8","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","4","6","5","0","7","0","7","0","7","0","8","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","4","6","5","0","7","0","7","0","7","0","7","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","4","5","5","0","7","0","7","0","7","0","7","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","5","2","8","1","8","0","7","1","4","5","5","0","6","0","7","0","7","0","7","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","4","2","8","1","8","0","7","1","4","5","5","0","6","0","7","0","7","0","7","0","8","1","6","0","9","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","4","2","8","1","8","0","7","1","4","5","5","0","6","0","7","0","7","0","7","0","8","1","6","0","8","2","4","1","6","0","6","1","9","0","6"
,"0","5","0","5","3","4","2","8","1","8","0","7","1","4","4","5","0","6","0","7","0","7","0","7","0","8","1","6","0","8","2","4","1","6","0","6","1","9","0","6"
