"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-min-energy-50-plus-camouflage-85"
"10/29/2022 00:49:32:495 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","2","2","3","3","4","4","5","5","6","6","7","7","8","8","9","9","10","10","11","11","12","12","13","13","14","14","15","15","16","16","17","17","18","18","19","19","20","20"
"yellow-food-percentage","2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",,"2.5",
"n-shelter","5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",
"expert-kill-basic-min-energy","50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",,"50",
"n-basic-agent","18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",
"n-expert-agent","18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",,"18",
"green-food-percentage","7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",,"7",
"basic-agent-camouflage-percentage","85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",,"85",
"trap-percentage","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",
"[reporter]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
"[final]","0","4","0","4","0","4","0","2","0","3","0","4","0","5","0","5","0","3","0","4","0","3","0","6","0","5","0","2","0","3","0","4","0","1","0","4","0","3","0","3"
"[min]","0","4","0","4","0","4","0","2","0","3","0","4","0","5","0","5","0","3","0","4","0","3","0","6","0","5","0","2","0","3","0","4","0","1","0","4","0","3","0","3"
"[max]","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
"[mean]","1.170829170829171","6.57042957042957","1.4575424575424576","6.788211788211788","0.964035964035964","7.233766233766234","1.976023976023976","3.3036963036963036","1.873126873126873","4.460539460539461","1.077922077922078","6.061938061938062","1.3896103896103895","7.044955044955045","1.4945054945054945","8.218781218781219","1.3986013986013985","4.1218781218781215","1.6433566433566433","7.534465534465535","1.2207792207792207","6.281718281718281","1.7782217782217782","8.628371628371628","1.054945054945055","5.922077922077922","1.3766233766233766","3.063936063936064","1.5274725274725274","4.7852147852147855","1.6173826173826173","7.907092907092907","2.9554973821989527","5.869109947643979","2.0719280719280717","5.329670329670329","1.1768231768231767","5.181818181818182","0.987012987012987","4.183816183816184"
"[steps]","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","381","381","1000","1000","1000","1000","1000","1000"

"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
,"18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18"
,"18","18","17","18","18","18","18","17","18","18","18","18","18","18","17","16","16","17","18","18","18","16","18","18","17","18","18","17","18","18","18","17","18","18","18","18","18","18","17","17"
,"16","18","16","18","17","16","18","16","17","18","18","17","17","18","16","16","15","16","18","18","17","16","18","18","16","18","18","17","18","18","18","17","18","18","18","18","18","18","17","16"
,"16","18","16","18","17","16","18","16","17","18","18","17","17","18","16","16","15","15","18","18","17","16","18","18","15","18","18","16","18","17","17","17","18","18","18","17","17","15","17","16"
,"16","18","15","18","17","16","18","16","17","18","18","17","17","17","16","16","15","14","18","18","16","16","18","18","14","18","18","16","18","17","16","17","18","18","17","17","15","15","17","16"
,"16","17","15","18","17","16","18","15","16","18","18","17","16","16","16","16","15","13","18","17","16","16","17","18","13","18","18","16","18","17","15","16","16","18","17","17","15","15","17","16"
,"16","16","15","18","17","16","18","14","16","18","18","17","16","16","16","16","14","12","17","17","16","16","16","18","13","18","18","16","18","17","15","16","15","18","17","16","15","15","17","16"
,"16","16","15","18","17","16","17","14","16","18","17","17","16","16","16","16","13","12","17","17","16","16","15","18","13","18","18","15","18","16","15","16","15","18","17","15","14","15","17","16"
,"15","16","15","18","17","16","17","14","15","18","17","17","16","16","16","15","13","12","16","17","16","16","15","18","13","18","18","14","18","16","15","16","15","18","17","15","14","15","17","16"
,"15","16","15","18","17","16","16","14","15","18","17","17","16","16","16","15","13","12","16","17","15","16","15","18","13","18","18","13","17","16","15","16","15","18","17","15","14","15","16","15"
,"15","16","15","18","17","16","16","14","15","17","17","17","16","16","16","15","13","12","16","17","15","15","14","18","13","16","18","12","17","16","15","15","15","18","17","15","14","15","14","15"
,"15","16","15","18","17","16","15","14","15","17","16","17","15","16","16","15","13","12","16","17","15","15","14","18","13","16","17","12","17","16","15","15","15","18","16","15","13","14","14","15"
,"14","15","14","18","17","16","15","14","15","17","15","17","15","16","16","15","13","12","16","17","15","15","14","18","13","16","16","12","17","16","15","15","15","18","16","15","13","14","14","15"
,"14","15","14","18","17","16","14","13","15","17","15","17","15","16","16","15","12","12","16","17","15","15","14","18","13","16","16","12","17","16","15","15","15","18","16","14","13","14","14","14"
,"14","15","14","17","16","16","14","13","15","16","15","17","14","15","16","15","12","12","16","17","14","15","14","18","13","15","16","12","17","16","15","15","15","18","16","14","12","14","14","14"
,"13","15","14","17","15","16","14","12","15","16","15","17","14","15","16","14","12","12","16","17","14","15","13","18","12","15","16","10","17","15","15","15","14","18","16","14","11","14","14","14"
,"13","15","14","17","15","16","14","10","14","15","15","17","14","14","16","14","12","12","16","17","14","14","13","18","10","15","16","9","17","15","15","15","14","18","16","14","10","14","14","14"
,"13","15","14","17","15","16","13","10","14","15","14","17","14","14","16","14","12","12","16","17","14","14","13","17","10","15","15","9","17","15","14","15","14","18","16","14","9","14","14","13"
,"13","15","14","17","15","16","13","10","14","14","13","17","14","14","16","14","12","12","16","17","14","14","13","17","10","15","15","9","17","14","14","15","14","18","16","14","9","14","14","12"
,"12","15","14","17","15","16","13","10","14","13","13","17","13","14","16","14","12","12","16","17","13","14","13","17","10","15","15","9","16","13","14","15","14","18","15","14","9","13","14","12"
,"12","15","14","16","15","16","12","10","14","13","12","17","12","14","16","14","12","12","16","17","12","14","13","17","10","15","15","9","16","13","14","15","14","18","15","14","9","13","13","12"
,"12","15","13","16","14","16","12","10","14","13","12","17","12","14","15","14","12","12","16","17","12","14","13","17","10","14","14","9","16","13","13","15","14","18","15","14","9","12","13","11"
,"12","15","13","16","14","16","12","10","14","13","12","17","11","14","15","14","12","12","16","17","12","14","13","17","10","14","14","9","16","13","12","15","14","18","15","14","9","12","12","11"
,"12","15","13","16","14","15","12","10","14","12","12","17","11","13","14","14","12","12","16","17","12","14","12","17","10","14","14","9","16","13","12","15","14","18","15","14","9","12","12","11"
,"12","15","13","16","14","15","12","10","13","11","12","17","11","13","14","14","12","12","16","17","12","14","12","17","10","14","14","9","16","13","12","15","14","18","15","14","9","12","12","11"
,"11","15","13","16","14","15","12","10","12","11","12","17","11","13","14","14","12","12","16","17","12","14","12","17","10","14","14","9","15","13","12","15","14","18","14","13","9","12","12","11"
,"11","15","13","15","13","15","12","10","12","11","11","17","11","13","14","14","12","12","15","17","12","14","12","17","10","14","14","9","15","13","12","15","14","18","13","12","8","12","12","11"
,"11","15","13","15","12","15","12","10","12","11","11","17","11","13","13","14","12","12","15","17","10","14","12","17","10","14","14","9","15","13","12","15","13","18","13","12","8","12","11","11"
,"11","15","13","15","12","15","12","10","12","11","11","17","11","13","13","14","12","12","15","17","9","14","12","17","10","14","14","9","15","13","12","15","13","18","13","12","8","12","11","11"
,"11","14","13","15","12","15","12","10","12","11","10","17","11","13","13","14","12","12","14","17","9","14","12","17","10","14","14","9","15","13","12","15","13","18","13","12","8","12","11","11"
,"11","14","13","15","12","15","12","10","12","11","10","15","11","13","13","14","12","12","13","17","9","14","12","17","10","13","14","9","15","12","12","15","13","17","13","12","8","12","11","11"
,"11","14","12","15","12","15","12","10","12","11","10","15","11","13","12","14","12","12","13","16","9","14","12","17","10","13","14","9","15","12","12","15","13","17","13","12","8","12","11","11"
,"11","14","12","15","12","15","12","10","10","11","10","15","11","13","12","14","11","11","13","16","9","14","12","17","10","13","13","9","14","12","12","15","12","17","13","12","8","12","10","11"
,"11","14","11","15","11","15","12","10","10","11","10","15","11","13","12","14","11","11","13","16","9","14","12","17","10","12","12","8","14","12","12","15","12","17","13","12","8","12","10","11"
,"11","14","10","15","10","15","11","10","9","11","10","15","11","13","12","14","11","11","13","16","9","14","12","17","10","11","12","8","14","12","12","15","12","17","13","12","8","12","10","11"
,"11","14","9","15","10","15","11","10","9","11","10","15","11","13","11","14","10","11","13","16","9","14","12","17","10","11","12","8","14","12","12","15","12","17","13","12","8","12","10","10"
,"11","14","9","15","10","15","11","10","9","11","10","15","11","13","11","14","10","10","13","16","9","14","12","17","10","11","12","8","14","12","12","15","12","16","13","12","8","12","10","10"
,"11","14","9","15","10","15","11","10","9","11","10","15","10","13","11","14","10","10","13","16","8","13","12","17","10","11","12","7","14","12","12","15","12","16","13","12","8","12","10","10"
,"11","14","9","15","10","15","11","9","9","11","10","15","10","13","11","14","10","10","12","15","8","13","12","17","10","10","11","7","14","12","12","15","12","16","12","12","8","12","10","10"
,"11","14","9","14","10","15","11","9","9","11","9","15","10","13","11","14","9","9","11","15","8","13","12","17","10","10","11","7","14","12","12","15","12","16","12","12","8","12","9","9"
,"11","14","8","14","10","15","11","9","9","11","9","15","10","13","11","14","9","9","10","15","8","13","12","17","10","10","11","7","14","12","12","15","11","15","11","12","8","12","9","9"
,"11","14","8","14","10","15","11","9","9","11","8","15","10","13","11","14","9","9","10","15","8","13","12","16","9","10","11","7","13","12","12","15","11","15","11","12","8","12","9","9"
,"10","14","8","14","10","15","11","9","9","11","8","15","10","13","11","14","9","9","10","14","8","13","12","16","9","10","11","7","13","12","12","15","11","14","11","12","8","12","9","9"
,"9","13","8","14","10","15","11","9","9","11","8","15","10","13","11","14","9","9","10","14","8","13","12","16","9","10","11","7","12","12","12","15","11","14","11","12","7","12","9","9"
,"8","13","8","14","10","15","11","9","9","11","7","15","10","13","11","14","9","8","10","14","8","13","12","16","9","10","11","7","12","12","12","15","11","14","11","12","7","12","9","9"
,"8","13","8","14","10","15","11","9","9","11","7","14","10","13","11","14","9","8","10","14","8","13","12","16","9","10","11","7","12","12","12","15","11","14","11","12","7","12","8","9"
,"8","13","8","13","10","14","11","9","9","11","7","14","10","13","11","14","9","8","10","14","8","13","12","16","9","10","11","6","12","12","12","15","11","14","11","12","7","12","8","9"
,"8","12","8","13","9","14","11","9","9","11","7","14","10","13","10","14","8","8","10","14","8","13","12","16","9","10","11","6","12","12","12","15","11","13","11","12","7","12","8","9"
,"8","12","8","13","9","14","11","9","9","11","7","14","10","13","9","14","8","8","10","14","8","13","12","16","9","10","11","6","12","12","10","15","11","13","11","12","7","12","8","9"
